32,0.59999999999999998,0,0,0,0,0,0,0,0
33,0.59999999999999998,0.19345664739884394,-0.037982658959537577,0.40654335260115609,0.69598265895953748,22.5,144.5,31.5,175.5
34,0.59999999999999998,0.098751445086705192,0.31825144508670522,0.50124855491329479,0.72074855491329481,229.5,7.5,246.5,24.5
35,0.59999999999999998,0.054398843930635842,-0.030144508670520234,0.55160115606936422,0.68014450867052023,197.5,145.5,218.5,175.5
36,0.59999999999999998,0.049898843930635844,-0.14268786127167629,0.54710115606936416,0.78068786127167633,56.5,216.5,77.5,255.5
37,0.59999999999999998,-0.007791907514450868,-0.036144508670520235,0.607791907514451,0.67414450867052023,219.5,145.5,245.5,175.5
38,0.59999999999999998,0.013546242774566475,-0.038982658959537578,0.6054537572254336,0.69498265895953748,32.5,144.5,57.5,175.5
39,0.59999999999999998,0.2171329479768786,0.31825144508670522,0.38286705202312138,0.72074855491329481,246.5,147.5,253.5,164.5
40,0.59999999999999998,0.17726589595375719,-0.20736416184971096,0.50873410404624275,0.76336416184971101,26.5,214.5,40.5,255.5
41,0.59999999999999998,0.091265895953757198,-0.20736416184971096,0.42273410404624273,0.76336416184971101,41.5,214.5,55.5,255.5
42,0.59999999999999998,0.051398843930635846,0.084898843930635834,0.54860115606936422,0.58210115606936419,188.5,3.5,209.5,24.5
43,0.59999999999999998,0.051398843930635846,0.069560693641618487,0.54860115606936422,0.59043930635838149,166.5,2.5,187.5,24.5
44,0.59999999999999998,0.16628034682080922,-0.24208670520231215,0.42671965317919069,0.18408670520231216,244.5,124.5,255.5,142.5
45,0.59999999999999998,0.051398843930635846,0.27080924855491328,0.54860115606936422,0.38919075144508669,134.5,29.5,155.5,34.5
46,0.59999999999999998,0.19345664739884394,-0.045881502890173433,0.40654335260115609,0.19088150289017339,246.5,165.5,255.5,175.5
47,0.59999999999999998,0.075075144508670519,-0.1866878612716763,0.5249248554913295,0.73668786127167629,98.5,216.5,117.5,255.5
48,0.59999999999999998,0.039560693641618495,-0.036144508670520235,0.56043930635838146,0.67414450867052023,221.5,112.5,243.5,142.5
49,0.59999999999999998,0.06489884393063583,-0.024306358381502888,0.56210115606936417,0.66230635838150287,141.5,51.5,162.5,80.5
50,0.59999999999999998,0.035060693641618491,-0.030144508670520234,0.55593930635838151,0.68014450867052023,198.5,81.5,220.5,111.5
51,0.59999999999999998,0.027060693641618491,-0.036144508670520235,0.54793930635838151,0.67414450867052023,26.5,50.5,48.5,80.5
52,0.59999999999999998,0.007884393063583817,-0.024306358381502888,0.57611560693641628,0.66230635838150287,163.5,51.5,187.5,80.5
53,0.59999999999999998,0.028560693641618493,-0.042144508670520234,0.54943930635838145,0.66814450867052022,49.5,50.5,71.5,80.5
54,0.59999999999999998,0.045060693641618493,-0.036144508670520235,0.56593930635838152,0.67414450867052023,72.5,50.5,94.5,80.5
55,0.59999999999999998,0.040560693641618496,-0.024306358381502888,0.56143930635838146,0.66230635838150287,188.5,51.5,210.5,80.5
56,0.59999999999999998,0.039060693641618495,-0.036144508670520235,0.55993930635838152,0.67414450867052023,95.5,50.5,117.5,80.5
57,0.59999999999999998,0.035060693641618491,-0.036144508670520235,0.55593930635838151,0.67414450867052023,118.5,50.5,140.5,80.5
58,0.59999999999999998,0.19345664739884394,-0.044453757225433529,0.40654335260115609,0.54745375722543366,243.5,86.5,252.5,111.5
59,0.59999999999999998,0.16628034682080922,-0.23965895953757227,0.42671965317919069,0.54165895953757215,0.5,176.5,11.5,209.5
60,0.59999999999999998,0.093413294797687854,0.024208092485549136,0.5195867052023122,0.63979190751445092,237.5,229.5,255.5,255.5
61,0.59999999999999998,0.051398843930635846,0.16426589595375723,0.54860115606936422,0.4957341040462428,112.5,35.5,133.5,49.5
62,0.59999999999999998,0.080413294797687856,0.024208092485549136,0.50658670520231219,0.63979190751445092,211.5,54.5,229.5,80.5
63,0.59999999999999998,0.080913294797687857,-0.043820809248554915,0.50708670520231214,0.71382080924855484,236.5,177.5,254.5,209.5
64,0.59999999999999998,0.025222543352601157,-0.16883526011560693,0.56977745664739887,0.659835260115607,213.5,220.5,236.5,255.5
65,0.59999999999999998,0.0040462427745664746,-0.027144508670520231,0.59595375722543364,0.68314450867052023,0.5,50.5,25.5,80.5
66,0.59999999999999998,0.074398843930635838,-0.027144508670520231,0.57160115606936412,0.68314450867052023,221.5,81.5,242.5,111.5
67,0.59999999999999998,0.03722254335260116,-0.038982658959537578,0.58177745664739888,0.69498265895953748,58.5,144.5,81.5,175.5
68,0.59999999999999998,0.059560693641618492,-0.027144508670520231,0.58043930635838148,0.68314450867052023,175.5,81.5,197.5,111.5
69,0.59999999999999998,0.085236994219653167,-0.027144508670520231,0.55876300578034688,0.68314450867052023,154.5,81.5,174.5,111.5
70,0.59999999999999998,0.097736994219653178,-0.027144508670520231,0.57126300578034683,0.68314450867052023,133.5,81.5,153.5,111.5
71,0.59999999999999998,0.020722543352601156,-0.038982658959537578,0.56527745664739881,0.69498265895953748,82.5,144.5,105.5,175.5
72,0.59999999999999998,0.051398843930635839,-0.027144508670520231,0.54860115606936422,0.68314450867052023,90.5,81.5,111.5,111.5
73,0.59999999999999998,0.063236994219653175,-0.027144508670520231,0.53676300578034686,0.68314450867052023,69.5,81.5,89.5,111.5
74,0.59999999999999998,0.050236994219653178,-0.044482658959537576,0.52376300578034685,0.68948265895953753,106.5,144.5,126.5,175.5
75,0.59999999999999998,0.066722543352601152,-0.027144508670520231,0.61127745664739885,0.68314450867052023,23.5,81.5,46.5,111.5
76,0.59999999999999998,0.10073699421965317,-0.027144508670520231,0.57426300578034684,0.68314450867052023,112.5,81.5,132.5,111.5
77,0.59999999999999998,0.039560693641618495,-0.027144508670520231,0.56043930635838146,0.68314450867052023,0.5,81.5,22.5,111.5
78,0.59999999999999998,0.051398843930635846,-0.027144508670520231,0.54860115606936422,0.68314450867052023,47.5,81.5,68.5,111.5
79,0.59999999999999998,0.015884393063583815,-0.038982658959537578,0.58411560693641629,0.69498265895953748,127.5,144.5,151.5,175.5
80,0.59999999999999998,0.073898843930635838,-0.027144508670520231,0.57110115606936418,0.68314450867052023,199.5,112.5,220.5,142.5
81,0.59999999999999998,0.017384393063583817,-0.19734971098265897,0.58561560693641623,0.70234971098265897,188.5,217.5,212.5,255.5
82,0.59999999999999998,0.066060693641618484,-0.027144508670520231,0.58693930635838154,0.68314450867052023,150.5,112.5,172.5,142.5
83,0.59999999999999998,0.04156069364161849,-0.038982658959537578,0.56243930635838146,0.69498265895953748,152.5,144.5,174.5,175.5
84,0.59999999999999998,0.015884393063583815,-0.027144508670520231,0.58411560693641629,0.68314450867052023,101.5,112.5,125.5,142.5
85,0.59999999999999998,0.051398843930635839,-0.044982658959537576,0.54860115606936422,0.68898265895953748,175.5,144.5,196.5,175.5
86,0.59999999999999998,0.015884393063583815,-0.027144508670520231,0.58411560693641629,0.68314450867052023,52.5,112.5,76.5,142.5
87,0.59999999999999998,-0.019630057803468205,-0.02664450867052023,0.61963005780346825,0.68364450867052018,24.5,112.5,51.5,142.5
88,0.59999999999999998,0.027722543352601159,-0.027144508670520231,0.57227745664739882,0.68314450867052023,77.5,112.5,100.5,142.5
89,0.59999999999999998,0.0040462427745664746,-0.027144508670520231,0.59595375722543364,0.68314450867052023,173.5,112.5,198.5,142.5
90,0.59999999999999998,0.02972254335260115,-0.02664450867052023,0.57427745664739882,0.68364450867052018,0.5,112.5,23.5,142.5
91,0.59999999999999998,0.19776589595375724,-0.1836878612716763,0.52923410404624283,0.73968786127167629,118.5,216.5,132.5,255.5
92,0.59999999999999998,0.075075144508670519,-0.1866878612716763,0.5249248554913295,0.73668786127167629,133.5,216.5,152.5,255.5
93,0.59999999999999998,0.070765895953757194,-0.1836878612716763,0.40223410404624277,0.73968786127167629,153.5,216.5,167.5,255.5
94,0.59999999999999998,0.086913294797687862,0.25207514450867052,0.51308670520231214,0.70192485549132955,210.5,5.5,228.5,24.5
95,0.59999999999999998,0.027722543352601152,-0.16369075144508671,0.57227745664739882,-0.045309248554913299,156.5,29.5,179.5,34.5
96,0.59999999999999998,0.13378034682080922,0.54228034682080917,0.39421965317919072,0.8027196531791907,244.5,112.5,255.5,123.5
